SwisNo,UnitNo,SiteName,CountyID,County,Operator,Location,PlaceName,Zip,EnforAgent,Owner,Category,Activity,RegStatus,OpStatus,Latitude,Longitude,SiteID,UnitID
12-CR-0001,1,Wildcat Rd Illegal DS,12,Humboldt,Unknown,2.2 Mi S Of Bear River Rd On Wildcat Rd,Ferndale                                ,95501,County of Humboldt,"Russ, Joseph And Karen                  ",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,40.49694,-124.30945,729,738
52-CR-0003,1,Wilder Horse Pasture,52,Tehama,"US Forest Svc-Willows, Mendocino Nat For",Cr 122 Toomes Camp rd North of Cdf Loop,Paskenta                                ,96074,County of Tehama                        ,US Dept Of Agriculture-Willows,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,39.89167,-122.56667,4875,4957
53-AA-0014,1,Wildwood Disposal Site,53,Trinity,Louisiana Pacific Corp - Samoa,1/2 Mi NE Wildwood On Hwy 3,Wildwood                                ,96093,County of Trinity,Giancinot Corporation,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,40.41167,-123.06167,4916,4999
40-CR-0026,1,Willis Warren Ranch,40,San Luis Obispo,Cambria Community Services District     ,1002 San Simeon Creek Road,Cambria                                 ,93428,CalRecycle Enforcement Agency,Willis C. Warren Trustees,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,35.60499,-121.11836,4141,4194
23-AA-0038,1,Willits Solid Waste Transfer & Recy. Cen,23,Mendocino,Solid Wastes Of Willits Inc,350 Franklin Avenue,Willits                                 ,95490,County of Mendocino                     ,Solid Wastes Of Willits Inc,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,39.40323,-123.358,2294,2325
12-CR-0017,1,Willow Creek Burn Dump,12,Humboldt,,2 Mi Up Brannon Mountain Road,Willow Creek                            ,95573,County of Humboldt,US Forest Svc- Willow Creek,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,40.95192,-123.66353,744,753
12-AA-0025,1,Willow Creek Container Site,12,Humboldt,County Of Humboldt Dept Of Public Works,Hwy 96 Btwn Willow Creek And Hoopa,Willow Creek                            ,95573,County of Humboldt,California Department Of Trasportation  ,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,41.00026,-123.64678,700,709
25-AA-0019,1,Willow Ranch Disposal Site,25,Modoc,,County Rd #47; 8 Mi S New Pine Creek,New Pine Creek                          ,96108,County of Modoc,County Of Modoc Public Works Dept,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,41.87167,-120.32833,2429,2461
25-AA-0010,1,Willow Ranch Transfer Station,25,Modoc,County Of Modoc Public Works Dept,East Of Hwy. 395 On County Road 35,New Pine Creek                          ,96108,County of Modoc,County Of Modoc Public Works Dept,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,41.87168,-120.3284,2426,2458
11-CR-0005,1,Willows City Dump                       ,11,Glenn,,N Side Co Rd 57 1/2 Mi E/O Hwy 99w      ,Willows                                 ,95988,County of Glenn,City Of Willows                         ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,39.495,-122.19,664,673
11-CR-0006,1,Willows County Dump                     ,11,Glenn,,S Side Co Rd 47 N/O Co Rd 48            ,Glenn                                   ,95943,County of Glenn,County Of Glenn,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,39.54,-122.16667,665,674
19-AA-5265,1,Wilmington Ave Dump,19,Los Angeles,"Yang, Ya Chien                          ",6000 Alameda St.,Huntington Park                         ,90255,County of Los Angeles,Multiple Owners                         ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.9872,-118.2371,1620,1648
05-AA-0013,1,Wilseyville Transfer Station,5,Calaveras,County Of Calaveras,"end of Blizzard Mine Road,Wilseyville,CA",Wilseyville                             ,95257,County of Calaveras,County Of Calaveras,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,38.37583,-120.52361,190,193
05-CR-0005,1,Wilseyville/Burn Site                   ,5,Calaveras,County Of Calaveras,Blizzard Mine Rd                        ,Wilseyville                             ,95257,County of Calaveras,US Dept Of Int Bur Of Land Mgmt,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.37167,-120.52,205,207
19-AA-0815,1,Wilshire Street MDY,19,Los Angeles,City Of Los Angeles Bur Of Street Maint ,1274 South Cochran Avenue,Los Angeles (City)                      ,90019,City of Los Angeles,City Of Los Angeles Bur Of Street Maint ,Transfer/Processing                ,Medium Volume Transfer/Proc Fac    ,Permitted                          ,Active                             ,34.0517,-118.35123,1469,1497
50-CR-0007,1,Winchester Disposal Site                ,50,Stanislaus,,"North Of Leedom Rd, South Of Tuolumne Rv",Hughson                                 ,95326,CalRecycle Enforcement Agency,City Of Hughson                         ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,37.62645,-120.87257,4778,4853
39-AA-0012,1,Windeler Ranch Glass Disposal Site,39,San Joaquin,Raab G                                  ,640 Mossdale Road,Lathrop                                 ,95330,County of San Joaquin,"Alegre, F, Et Al                        ",Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,37.7816,-121.3103,4000,4043
40-AA-0042,1,Winsor Woodyard,40,San Luis Obispo,"Winsor Construction, Inc.",1022 San Simeon Creek Road,Cambria                                 ,93428,CalRecycle Enforcement Agency,"Warren, Clyde",Composting                         ,Composting Operation (Green Waste) ,Notification                       ,Active                             ,35.60517,-121.11849,10613,10916
21-AA-0068,1,WM Earthcare of Marin,21,Marin,"Redwood Landfill, Inc.",8950 Redwood Highway,Novato                                  ,94945,County of Marin                         ,"Redwood Landfill, Inc.",Composting                         ,Composting Facility (Mixed)        ,Permitted                          ,Active                             ,38.16547,-122.55839,11290,11870
49-CR-0030,1,Wohler Road Disposal Site,49,Sonoma,,9950 Wohler Road,Forestville                             ,95448,County of Sonoma,"Basalt Rock Company, Inc                ",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.50472,-122.88331,4726,4801
54-CR-0006,1,Woodlake City Dump,54,Tulare,,20550 Ave. 342,Woodlake                                ,93286,County of Tulare                        ,Charrow Los Galleros Woodlake           ,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,36.4101,-119.1166,4974,5057
54-AA-0007,1,Woodlake Disposal Site,54,Tulare,Tulare County,Avenue 340 At Road 208,Woodlake                                ,93286,County of Tulare                        ,Tulare County,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,36.41183,-119.10889,4939,5022
07-AA-0064,1,Woodmill Recycling,7,Contra Costa,"Woodmill Recycling Company, Inc.",5595 Byron Hot Springs Rd.,Byron                                   ,94514,County of Contra Costa,John M. Milochik,Transfer/Processing                ,Inert Debris Type A Proc. Operation,Notification                       ,Active                             ,37.84911,-121.62292,11195,11737
07-AA-0062,1,Woodmill Recycling Company,7,Contra Costa,Woodmill Recycling Company,5595 Byron Hot Springs Road,Byron                                   ,94514,County of Contra Costa,"Milochik, John",Composting                         ,Chipping and Grinding Activity Fac./ Op.,Notification                       ,Active                             ,37.84558,-121.6231,10810,11251
54-CR-0007,1,Woodville (Bliss-Pit 21) Disposal Site,54,Tulare,,15199 Ave. 184,Woodville                               ,93274,County of Tulare                        ,Rising Farms (George Rising)            ,Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,36.12335,-119.23277,4975,5058
54-AA-0008,1,Woodville Disposal Site,54,Tulare,Tulare County,Rd 152 At Ave 198; 10 Mi Se Tulare,Tulare                                  ,93274,County of Tulare                        ,Tulare County,Disposal                           ,Solid Waste Landfill,Permitted                          ,Inactive,36.15056,-119.23139,4940,5023
19-AK-5018,1,Woolner Oil Company,19,Los Angeles,,2801 Atlantic Ave.,Long Beach                              ,90801,County of Los Angeles,Long Beach Memorial Hospital,Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,33.80822,-118.185,1783,1814
39-CR-0033,1,World Enterprises Turnpike Road LF,39,San Joaquin,Tandy Corporation                       ,"E. Side Of Turnpike Rd., 700ft. S Of Dow",Stockton                                ,95201,County of San Joaquin,Tandy Corporation                       ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,37.9115,-121.2862,4058,4111
09-CR-0024,1,Wrights Lake,9,El Dorado,US Forest Svc-Placerville,1/4 Mi E Wrights Lake Rd 7.1 Mi Fr Us 50,Wrights Lake                            ,51,County of Placer,US Forest Svc-Placerville,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.83227,-120.23638,409,416
36-CR-0043,1,Wrightwood Old Burn Dumpsite,36,San Bernardino,,"Between State Highway 2 And Sheep Creek,",Wrightwood                              ,92397,County of San Bernardino                ,County of San Bernardino Waste Mgt Div,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,34.35655,-117.61411,3510,3551
